Time,Demand_Percentage(%),Prediction_Horizon(min),CAV_Penetration(%),Eco_Routing_with_Travel_Time(0/1),Vehicle_Fleet,Overall_Travel_Time_Avg(s),Overall_Fuel_Used(gallon),Overall_Electricity_Used(kWh),Overall_Fuel_Cost($),Overall_Electricity_Cost($),Total_Number_of_Vehicles,Travel_Time_ICE_Avg(s),Travel_Time_ICE_NONCAV_Avg(s),Travel_Time_BEV_Avg(s),Travel_Time_BEV_NONCAV_Avg(s),Travel_Time_PHEV_Avg(s),Travel_Time_PHEV_NONCAV_Avg(s),Travel_Time_HFCV_Avg(s),Travel_Time_HFCV_NONCAV_Avg(s),Fuel_Used_ICE_Avg(gallon),Fuel_Used_ICE_NONCAV_Avg(gallon),Fuel_Used_BEV_Avg(gallon),Fuel_Used_BEV_NONCAV_Avg(gallon),Fuel_Used_PHEV_Avg(gallon),Fuel_Used_PHEV_NONCAV_Avg(gallon),Fuel_Used_HFCV_Avg(gallon),Fuel_Used_HFCV_NONCAV_Avg(gallon),Electricity_Used_ICE_Avg(kWh),Electricity_Used_ICE_NONCAV_Avg(kWh),Electricity_Used_BEV_Avg(kWh),Electricity_Used_BEV_NONCAV_Avg(kWh),Electricity_Used_PHEV_Avg(kWh),Electricity_Used_PHEV_NONCAV_Avg(kWh),Electricity_Used_HFCV_Avg(kWh),Electricity_Used_HFCV_NONCAV_Avg(kWh),Vehicle_Count_ICE,Vehicle_Count_ICE_NONCAV,Vehicle_Count_BEV,Vehicle_Count_BEV_NONCAV,Vehicle_Count_PHEV,Vehicle_Count_PHEV_NONCAV,Vehicle_Count_HFCV,Vehicle_Count_HFCV_NONCAV,Overall_Fuel_Used(gallon)_After1hour,Overall_Electricity_Used(kWh)_After1hour,Overall_Fuel_Cost($)_After1hour,Overall_Electricity_Cost($)_After1hour,Total_Number_of_Vehicles_After1hour,Travel_Time_ICE_Avg(s)_After1hour,Travel_Time_ICE_NONCAV_Avg(s)_After1hour,Travel_Time_BEV_Avg(s)_After1hour,Travel_Time_BEV_NONCAV_Avg(s)_After1hour,Travel_Time_PHEV_Avg(s)_After1hour,Travel_Time_PHEV_NONCAV_Avg(s)_After1hour,Travel_Time_HFCV_Avg(s)_After1hour,Travel_Time_HFCV_NONCAV_Avg(s)_After1hour,Fuel_Used_ICE_Avg(gallon)_After1hour,Fuel_Used_ICE_NONCAV_Avg(gallon)_After1hour,Fuel_Used_BEV_Avg(gallon)_After1hour,Fuel_Used_BEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_PHEV_Avg(gallon)_After1hour,Fuel_Used_PHEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_HFCV_Avg(gallon)_After1hour,Fuel_Used_HFCV_NONCAV_Avg(gallon)_After1hour,Electricity_Used_ICE_Avg(kWh)_After1hour,Electricity_Used_ICE_NONCAV_Avg(kWh)_After1hour,Electricity_Used_BEV_Avg(kWh)_After1hour,Electricity_Used_BEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_PHEV_Avg(kWh)_After1hour,Electricity_Used_PHEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_HFCV_Avg(kWh)_After1hour,Electricity_Used_HFCV_NONCAV_Avg(kWh)_After1hour,Vehicle_Count_ICE_After1hour,Vehicle_Count_ICE_NONCAV_After1hour,Vehicle_Count_BEV_After1hour,Vehicle_Count_BEV_NONCAV_After1hour,Vehicle_Count_PHEV_After1hour,Vehicle_Count_PHEV_NONCAV_After1hour,Vehicle_Count_HFCV_After1hour,Vehicle_Count_HFCV_NONCAV_After1hour,number_of_vehicles_left_in_the_network
20230803235623,150,5,0,0,2030,1631.39,14161.5,18196.7,49565.2,4549.18,51982,0,1633.73,0,1627.88,0,1616.62,0,1675.66,0,0.363375,0,0,0,8.80945e-06,0,0,0,0,0,1.29083,0,1.50837,0,1.36044,0,38972,0,6205,0,6282,0,523,6554.96,6927.32,22942.4,1731.83,24353,0,1753.75,0,1719.22,0,1691.89,0,1742.22,0,0.35951,0,0,0,5.46523e-06,0,0,0,0,0,1.03633,0,1.22595,0,1.13795,0,18233,0,2918,0,2950,0,252,7562
20230804000527,150,5,10,0,2030,1614.13,13337.9,17298,46682.7,4324.49,49519,1469.4,1637.24,1520.91,1593.43,1616.04,1599.2,1513.31,1685.11,0.337451,0.362766,0,0,7.4111e-06,7.40955e-06,0,0,0,0,1.14758,1.28767,1.30645,1.51572,1.05631,1.42652,3781,33250,597,5399,572,5438,45,437,5570.57,6104.05,19497,1526.01,21566,1515.88,1717.57,1563.67,1690.78,1606.41,1687.31,1279.56,1641.51,0.319739,0.348321,0,0,5.03437e-06,6.58965e-06,0,0,0,0,0.875377,1.05991,0.91822,1.22666,0.733395,1.18717,1577,14545,264,2349,234,2366,18,213,5581
20230804001419,150,5,20,0,2030,1429.4,13411.6,19376.6,46940.5,4844.15,53696,1351.63,1439.82,1524.35,1461.74,1541.09,1411.08,1470.63,1315.11,0.324167,0.336744,0,0,6.45679e-06,8.94027e-06,0,0,0,0,1.22406,1.35637,1.4064,1.55823,1.08046,1.44619,8085,32044,1213,5241,1315,5285,119,394,5926.07,7832.18,20741.3,1958.04,24558,1376.17,1494.93,1646.86,1507.47,1653.33,1449.66,1624,1363.51,0.312202,0.328377,0,0,4.19894e-06,6.18747e-06,0,0,0,0,1.02663,1.19479,1.19298,1.34769,0.776354,1.24083,3563,14659,576,2476,616,2445,52,171,5874
20230804002405,150,5,30,0,2030,1617.76,14245.5,17983.6,49859.1,4495.9,52608,1524.44,1636.13,1778.34,1629.85,1749.39,1617.04,1603.23,1553.05,0.351358,0.365906,0,0,7.24681e-06,1.06459e-05,0,0,0,0,1.14338,1.30322,1.31705,1.53839,1.14661,1.32549,11650,27745,1873,4431,1915,4478,154,362,6541.1,6522.02,22893.8,1630.5,24282,1622.82,1817.1,2017.33,1791.95,1964.54,1826.46,1852.5,1738.17,0.343543,0.368488,0,0,5.30816e-06,8.3065e-06,0,0,0,0,0.849557,1.02147,0.97162,1.23108,0.772308,1.02668,5183,12919,898,2091,922,2036,72,161,7053
20230804003320,150,5,40,0,2030,1468.6,13599,18851.2,47596.4,4712.8,53276,1443.76,1466.85,1535.6,1480.81,1476.24,1513.41,1541.38,1493.13,0.342525,0.341963,0,0,6.02492e-06,7.94907e-06,0,0,0,0,1.16624,1.36023,1.38933,1.57586,1.13519,1.55065,15945,23796,2536,3878,2643,3919,231,328,6164.44,7460.18,21575.5,1865.04,24500,1452.03,1578.89,1691.99,1612.36,1668.51,1596.89,1667.19,1565.17,0.327817,0.343778,0,0,2.45847e-06,7.09924e-06,0,0,0,0,0.971875,1.19339,1.18599,1.35736,0.853556,1.38975,7271,10998,1180,1777,1177,1840,108,149,5861
20230804004228,150,5,50,0,2030,1458.68,13413,18317.6,46945.7,4579.4,52598,1472.59,1415.9,1588.09,1455.28,1542.51,1408.92,1536.02,1583.7,0.347477,0.336191,0,0,7.16261e-06,7.32657e-06,0,0,0,0,1.17434,1.35885,1.35704,1.6091,1.10064,1.42414,19600,19639,3143,3219,3290,3180,246,281,5862.35,7109.32,20518.2,1777.33,24065,1421.64,1481.53,1670.2,1485.66,1684.08,1506.79,1631.95,1540.62,0.322214,0.332798,0,0,4.28745e-06,6.47813e-06,0,0,0,0,0.912496,1.18858,1.08957,1.45761,0.845955,1.2131,8952,8948,1494,1507,1514,1407,110,133,5337
20230804005204,150,5,60,0,2030,1514.34,13866.3,17965.8,48532.1,4491.44,53128,1505.66,1496.9,1563.47,1574.6,1564.47,1498.91,1582.83,1335.74,0.349439,0.346758,0,0,7.42018e-06,9.09197e-06,0,0,0,0,1.18131,1.37218,1.34751,1.60626,1.09723,1.39678,23840,15964,3800,2602,3896,2505,317,204,6193.8,6973.96,21678.3,1743.49,24898,1484.57,1574.68,1674.75,1568.97,1708.55,1592.55,1702.35,1573.99,0.326181,0.341946,0,0,4.79136e-06,7.55128e-06,0,0,0,0,0.910769,1.16756,1.08028,1.40252,0.842674,1.38857,11033,7589,1750,1292,1807,1195,144,88,7026
20230804010147,150,5,70,0,2030,1551.28,13875.2,17387.2,48563.2,4346.8,52260,1542.43,1488.68,1680.07,1500.01,1716.36,1476.89,1532.13,1462.08,0.356724,0.347404,0,0,7.52446e-06,9.24619e-06,0,0,0,0,1.16576,1.34015,1.38226,1.59299,1.13216,1.43571,27378,11827,4174,1993,4348,1976,386,178,6238.11,6620.28,21833.4,1655.07,24502,1573.59,1587.43,1819.04,1580.81,1829.35,1642.28,1789.37,1677.42,0.338294,0.345823,0,0,5.2297e-06,8.1616e-06,0,0,0,0,0.900544,1.1259,1.07775,1.39802,0.912649,1.17304,12658,5656,2034,962,2058,891,166,77,6572
20230804011208,150,5,80,0,2030,1622.99,14500.7,17000.2,50752.3,4250.06,52835,1616.16,1565.24,1719.26,1557.47,1696.54,1532.69,1690.96,1517.48,0.367344,0.357949,0,0,8.39596e-06,9.88336e-06,0,0,0,0,1.16672,1.30813,1.35228,1.59196,1.073,1.47633,31786,7890,5094,1268,4966,1303,424,104,6543.6,6406.87,22902.6,1601.72,25642,1599.38,1645.6,1778.87,1669.57,1763.96,1593.19,1851.89,1538.11,0.339793,0.347667,0,0,6.01051e-06,6.17815e-06,0,0,0,0,0.874431,1.07578,1.01532,1.31292,0.787136,1.27555,15347,3822,2523,619,2447,624,206,54,7325
20230804012223,150,5,90,0,2030,1621.67,14129,15862,49451.4,3965.49,52031,1599.01,1583.56,1699.87,1546.89,1709.52,1668.55,1680.24,1842.38,0.361519,0.354194,0,0,6.4658e-06,6.72288e-06,0,0,0,0,1.13449,1.30331,1.30194,1.51434,1.02655,1.36718,35267,3894,5427,604,5694,638,454,53,6408.74,5415.24,22430.6,1353.81,24686,1620.39,1762.43,1879.15,1738.37,1897.29,1829.09,1904.84,1756.04,0.341012,0.360394,0,0,5.11123e-06,3.59122e-06,0,0,0,0,0.814026,1.02669,0.965071,1.15947,0.658255,0.906589,16892,1799,2515,286,2663,295,208,28,8998
20230804013208,150,5,100,0,2030,1495.53,13647,16127.3,47764.5,4031.82,52096,1482.97,0,1527,0,1546.63,0,1471.61,0,0.347224,0,0,0,6.32731e-06,0,0,0,0,0,1.1528,0,1.38071,0,1.1096,0,39303,0,6099,0,6155,0,539,0,6139.72,5815.52,21489,1453.88,24401,1514.72,0,1601.96,0,1627.35,0,1646.05,0,0.332667,0,0,0,4.84652e-06,0,0,0,0,0,0.904268,0,1.06586,0,0.794977,0,18456,0,2827,0,2881,0,237,0,6102
20230804014202,150,10,0,0,2030,1631.39,14161.5,18196.7,49565.2,4549.18,51982,0,1633.73,0,1627.88,0,1616.62,0,1675.66,0,0.363375,0,0,0,8.80945e-06,0,0,0,0,0,1.29083,0,1.50837,0,1.36044,0,38972,0,6205,0,6282,0,523,6554.96,6927.32,22942.4,1731.83,24353,0,1753.75,0,1719.22,0,1691.89,0,1742.22,0,0.35951,0,0,0,5.46523e-06,0,0,0,0,0,1.03633,0,1.22595,0,1.13795,0,18233,0,2918,0,2950,0,252,7562
20230804015134,150,10,10,0,2030,1595.81,13188.7,17142.9,46160.5,4285.73,49516,1424.86,1618.51,1537.54,1592.33,1565.62,1579.56,1545.56,1696.82,0.330965,0.359,0,0,8.26063e-06,7.05572e-06,0,0,0,0,1.1341,1.28485,1.29575,1.49289,1.05717,1.42247,3736,33293,590,5403,572,5441,45,436,5453.08,6031.84,19085.8,1507.96,21523,1451.02,1683.02,1641.66,1698.36,1503.85,1657.98,1454.18,1647.66,0.309385,0.342238,0,0,2.06988e-06,5.354e-06,0,0,0,0,0.860879,1.0765,0.883086,1.18468,0.830195,1.16846,1515,14564,255,2354,235,2372,17,211,6042
20230804020051,150,10,20,0,2030,1397.14,13203.4,19429.4,46211.7,4857.35,53470,1339.56,1405.49,1473.36,1414.09,1505.63,1378.32,1400.45,1326.36,0.321435,0.332371,0,0,6.08224e-06,8.4127e-06,0,0,0,0,1.23168,1.35848,1.41499,1.58366,1.06198,1.49234,8035,31954,1202,5238,1302,5225,118,396,5720.76,7759.2,20022.6,1939.8,24194,1371.53,1425.55,1605.6,1428.59,1597.31,1411.83,1440.21,1318.65,0.30892,0.31971,0,0,3.5885e-06,4.67451e-06,0,0,0,0,1.03328,1.19095,1.20207,1.39293,0.699209,1.32521,3510,14502,551,2437,595,2372,52,175,5335
20230804021048,150,10,30,0,2030,1582.4,13975.1,18081.8,48912.8,4520.45,52404,1482.17,1606.11,1734.68,1588.32,1707.4,1587.14,1605.78,1415.27,0.344435,0.361274,0,0,7.39337e-06,9.92122e-06,0,0,0,0,1.15579,1.31526,1.32408,1.54864,1.1715,1.34301,11638,27587,1868,4434,1901,4460,152,364,6313.37,6698.49,22096.8,1674.62,24157,1548.26,1752.18,1881.91,1718.62,1863.63,1741.59,1893.54,1501.57,0.33182,0.359473,0,0,6.03788e-06,8.70146e-06,0,0,0,0,0.856172,1.05408,0.995255,1.25278,0.837906,1.09912,5177,12784,914,2092,904,2060,69,157,7064
20230804022041,150,10,40,0,2030,1519.74,13941.1,18745.9,48793.8,4686.48,53123,1474.59,1541.75,1552.04,1531.29,1530.98,1530.02,1512.35,1525.47,0.349539,0.353759,0,0,6.33105e-06,9.64748e-06,0,0,0,0,1.14871,1.3698,1.35427,1.57695,1.11597,1.56589,15905,23693,2533,3846,2647,3939,234,326,6416.22,7242.67,22456.8,1810.67,24455,1503.01,1696.28,1707,1719.91,1758.52,1659.32,1702.28,1744.49,0.337703,0.360804,0,0,4.03199e-06,7.71762e-06,0,0,0,0,0.918255,1.19133,1.10584,1.34201,0.871528,1.41495,7277,10972,1185,1747,1190,1842,105,137,6440
20230804023040,150,10,50,0,2030,1516.67,13784.6,18386.9,48245.9,4596.73,52587,1528.1,1490.8,1569.85,1553.74,1545.86,1469.18,1575.08,1638.64,0.355145,0.34779,0,0,7.93862e-06,9.781e-06,0,0,0,0,1.18373,1.35189,1.37897,1.60273,1.10017,1.43924,19649,19570,3156,3209,3301,3170,252,280,6117.54,7065.2,21411.4,1766.3,24273,1521.11,1580.38,1733.52,1592.25,1723.84,1610.47,1765.91,1532.43,0.331837,0.344393,0,0,5.48122e-06,1.04699e-05,0,0,0,0,0.939483,1.14376,1.11938,1.4005,0.851489,1.13928,9019,9073,1462,1548,1506,1419,112,134,5091
20230804102717,150,10,60,0,2030,1473.42,13670.7,18160,47847.5,4540,52988,1457.48,1457.34,1555.56,1517.86,1540.51,1450.9,1565.19,1357.77,0.345796,0.341627,0,0,7.52291e-06,1.00511e-05,0,0,0,0,1.20917,1.38567,1.38683,1.59378,1.1422,1.40833,23794,15932,3784,2592,3872,2495,317,202,6042.69,7133.69,21149.4,1783.42,24286,1457.33,1566.79,1692.78,1541.08,1669.77,1571.01,1671.03,1537.53,0.32767,0.342236,0,0,5.58064e-06,8.83946e-06,0,0,0,0,0.98615,1.16722,1.15064,1.4213,0.946268,1.30348,10751,7363,1732,1264,1790,1153,145,88,6111
20230804103656,150,10,70,0,2030,1574.87,13967,17566.2,48884.5,4391.55,52064,1565.43,1540.61,1652.97,1587.16,1668.7,1545.8,1513.49,1466.9,0.359151,0.355217,0,0,8.25722e-06,1.03507e-05,0,0,0,0,1.18242,1.34439,1.39874,1.60637,1.17569,1.42824,27312,11705,4179,1983,4351,1971,385,178,6227.26,6678.44,21795.4,1669.61,24220,1609.49,1622.9,1761.19,1693.54,1734.76,1705.39,1754.61,1591.1,0.342353,0.347525,0,0,5.86616e-06,1.03587e-05,0,0,0,0,0.915224,1.15741,1.09816,1.40678,0.981419,1.19446,12511,5594,1990,964,2004,912,164,81,6530
20230804104848,150,10,80,0,2030,1602.91,14338,17165.4,50183,4291.36,52503,1597.01,1557.12,1697.93,1501.43,1654.83,1560.34,1598.33,1518.14,0.36467,0.35877,0,0,7.90378e-06,9.07604e-06,0,0,0,0,1.18879,1.32432,1.38336,1.58819,1.11,1.49445,31632,7812,5068,1251,4921,1291,424,104,6438.05,6518.06,22533.2,1629.52,24971,1624.49,1621.38,1779.13,1588.46,1736.08,1654.09,1768.22,1645.9,0.34397,0.348059,0,0,5.07873e-06,5.81817e-06,0,0,0,0,0.920564,1.0981,1.07824,1.30656,0.821378,1.30018,14897,3775,2450,611,2374,614,199,51,6169
20230804110106,150,10,90,0,2030,1555.92,13956.4,16458.7,48847.4,4114.68,52343,1541.44,1519.68,1619.97,1422.73,1626.1,1563.23,1501.71,1718.16,0.354534,0.348371,0,0,5.68014e-06,9.54544e-06,0,0,0,0,1.16442,1.31574,1.35243,1.57964,1.12116,1.46114,35485,3949,5446,607,5707,643,455,51,6234.77,5982.19,21821.7,1495.55,24942,1511.45,1586.62,1684.51,1543.99,1702.8,1565.41,1591.38,1634.88,0.32823,0.339948,0,0,4.72117e-06,6.623e-06,0,0,0,0,0.883164,1.12447,1.06335,1.29016,0.83773,1.18986,17078,1851,2537,279,2660,311,201,25,7502
20230804111318,150,10,100,0,2030,1529.74,13754.7,16163.4,48141.5,4040.86,52180,1518.53,0,1554.41,0,1574.09,0,1556.75,0,0.349876,0,0,0,6.60326e-06,0,0,0,0,0,1.14559,0,1.3786,0,1.11056,0,39313,0,6136,0,6189,0,542,0,6040.09,6057.39,21140.3,1514.35,24813,1489.96,0,1601.02,0,1628.56,0,1640.77,0,0.323016,0,0,0,4.95481e-06,0,0,0,0,0,0.909302,0,1.08568,0,0.813157,0,18699,0,2900,0,2961,0,253,0,6879
20230804120054,150,15,0,0,2030,1631.39,14161.5,18196.7,49565.2,4549.18,51982,0,1633.73,0,1627.88,0,1616.62,0,1675.66,0,0.363375,0,0,0,8.80945e-06,0,0,0,0,0,1.29083,0,1.50837,0,1.36044,0,38972,0,6205,0,6282,0,523,6554.96,6927.32,22942.4,1731.83,24353,0,1753.75,0,1719.22,0,1691.89,0,1742.22,0,0.35951,0,0,0,5.46523e-06,0,0,0,0,0,1.03633,0,1.22595,0,1.13795,0,18233,0,2918,0,2950,0,252,7562
20230804121042,150,15,10,0,2030,1659.21,13790.1,17609.4,48265.4,4402.36,50171,1473.68,1683.35,1597.03,1657.04,1619.36,1645.49,1513.36,1771.16,0.339735,0.370477,0,0,6.36984e-06,8.33339e-06,0,0,0,0,1.16225,1.30587,1.32421,1.51671,1.01665,1.3992,3827,33713,596,5458,577,5508,45,447,5958.49,6428.7,20854.7,1607.17,22480,1551.29,1760.02,1709.6,1794.33,1588.9,1765.56,1360.71,1780.1,0.32947,0.355918,0,0,7.65962e-06,7.86174e-06,0,0,0,0,0.909823,1.09875,0.997815,1.23371,0.728166,1.12448,1613,15248,264,2423,247,2447,17,221,6552
20230804122011,150,15,20,0,2030,1462.77,13467.6,18882.6,47136.5,4720.64,53384,1349.18,1481.42,1512.23,1497.22,1546.77,1458.9,1421.86,1442.83,0.320735,0.341823,0,0,7.65017e-06,7.9564e-06,0,0,0,0,1.19752,1.32481,1.37969,1.53309,1.08176,1.40575,8023,31871,1207,5226,1313,5231,119,394,5950.51,7501.14,20826.8,1875.28,24704,1365.14,1518.82,1646.08,1530.24,1690.84,1515.41,1487.23,1451.37,0.302943,0.328821,0,0,2.53464e-06,4.78884e-06,0,0,0,0,0.955575,1.12455,1.13905,1.32586,0.743107,1.14215,3552,14824,570,2490,607,2430,52,179,6279
20230804123122,150,15,30,0,2030,1543.07,13831.2,18315.5,48409.1,4578.87,52964,1439.37,1571.38,1628.82,1562.65,1595.03,1569.48,1431.72,1491.82,0.338268,0.353581,0,0,7.85552e-06,9.53047e-06,0,0,0,0,1.16049,1.32364,1.32484,1.54405,1.18901,1.33022,11793,27835,1910,4462,1948,4497,155,364,6139.11,6801.21,21486.9,1700.3,24411,1464.73,1682.77,1732.02,1668.83,1712.98,1663.89,1530.63,1560.24,0.320858,0.344939,0,0,5.76949e-06,5.83823e-06,0,0,0,0,0.879505,1.0869,0.996849,1.23333,0.82318,1.09863,5291,12876,918,2093,922,2080,70,161,6331
20230804124213,150,15,40,0,2030,1551.8,13930.1,18418.3,48755.4,4604.57,53014,1464.12,1587.13,1631.73,1561.36,1573.15,1617.13,1528.28,1575.68,0.345328,0.357937,0,0,6.48013e-06,8.10987e-06,0,0,0,0,1.13084,1.32653,1.33523,1.56861,1.08483,1.43669,15850,23626,2530,3886,2635,3931,230,326,6396.51,7091.28,22387.8,1772.82,25215,1463.67,1695.23,1772.27,1679.76,1754,1717.07,1640.82,1690.85,0.324753,0.352272,0,0,3.23792e-06,7.04789e-06,0,0,0,0,0.859975,1.07924,1.05854,1.29423,0.739166,1.17023,7350,11382,1237,1847,1217,1924,107,151,7827
20230804125236,150,15,50,0,2030,1465.29,13448.6,18664,47070,4666,52479,1449.67,1455.6,1561.76,1471.1,1522.22,1452.06,1516.93,1512.1,0.344011,0.343257,0,0,8.07881e-06,1.00152e-05,0,0,0,0,1.20521,1.3699,1.40529,1.63414,1.13714,1.41154,19639,19497,3156,3191,3306,3160,251,279,5879.53,7126.13,20578.4,1781.53,23428,1475.65,1568.85,1691.2,1541.13,1702.08,1591.71,1723.74,1363.33,0.329976,0.345876,0,0,6.66612e-06,9.16584e-06,0,0,0,0,0.973303,1.15561,1.18532,1.44729,0.948574,1.10652,8617,8778,1465,1454,1487,1391,107,129,4494
20230804130304,150,15,60,0,2030,1444.27,13452.3,17993.8,47082.9,4498.45,52735,1429.04,1434.79,1522.34,1464.28,1509.22,1413.04,1505.39,1324.07,0.341167,0.338591,0,0,6.68576e-06,9.19375e-06,0,0,0,0,1.20432,1.39689,1.37842,1.58438,1.09003,1.38892,23659,15891,3756,2589,3830,2495,314,201,5900.17,6935.04,20650.6,1733.76,23838,1436.6,1522.03,1681.96,1492.41,1663.27,1491.78,1658.36,1558.7,0.325194,0.33724,0,0,4.92037e-06,7.69083e-06,0,0,0,0,0.980188,1.20941,1.14777,1.41492,0.859198,1.35727,10515,7356,1656,1225,1706,1161,136,83,5807
20230804131458,150,15,70,0,2030,1579.31,13911.6,17293.2,48690.6,4323.31,51888,1571.61,1523.64,1690.98,1563.17,1705.16,1531.17,1536.16,1563.19,0.360457,0.350573,0,0,7.52518e-06,1.00013e-05,0,0,0,0,1.17653,1.32938,1.39239,1.55914,1.18299,1.39776,27214,11701,4139,1982,4328,1963,383,178,6271.07,6576.85,21948.7,1644.21,24217,1622.39,1628.69,1803.31,1715.98,1809.96,1673.03,1754.14,1630.35,0.345522,0.349333,0,0,5.64526e-06,8.82295e-06,0,0,0,0,0.907361,1.13269,1.09962,1.3371,0.961344,1.07968,12515,5573,2000,956,2021,903,163,86,6779
20230804132908,150,15,80,0,2030,1656.83,14194.2,15857,49679.7,3964.25,51509,1641.56,1606.12,1768.98,1562.65,1768.91,1547.69,1766.03,1494.88,0.367942,0.359792,0,0,7.49144e-06,9.12157e-06,0,0,0,0,1.12772,1.24389,1.29757,1.5413,0.999239,1.45639,31034,7714,4938,1235,4800,1273,412,103,6276.07,5197.33,21966.2,1299.33,24115,1677.65,1725.08,1929.7,1751.3,1928.52,1719.82,2083.26,1424.06,0.344699,0.351802,0,0,4.50771e-06,6.70884e-06,0,0,0,0,0.774951,0.932486,0.878242,1.21311,0.599214,1.11135,14476,3656,2311,581,2282,567,188,54,9175
20230804134318,150,15,90,0,2030,1516.8,13639.7,16752.7,47738.8,4188.18,51981,1503.45,1465.93,1583.47,1432.42,1579.15,1529.12,1480.8,1759.58,0.349176,0.343027,0,0,7.69217e-06,1.06533e-05,0,0,0,0,1.19056,1.39017,1.37905,1.62039,1.13678,1.46476,35225,3906,5426,606,5676,636,454,52,5926.12,6241.36,20741.4,1560.34,24428,1454.71,1468.77,1601.03,1393.98,1617.3,1484.21,1566.29,1598.37,0.320167,0.327132,0,0,6.85e-06,9.63705e-06,0,0,0,0,0.930287,1.16385,1.12424,1.36449,0.862892,1.20316,16660,1810,2519,289,2630,293,200,27,6283
20230804135710,150,15,100,0,2030,1500.88,13596.1,16076.9,47586.4,4019.22,52138,1483.72,0,1558.39,0,1548.57,0,1553.45,0,0.345921,0,0,0,6.03609e-06,0,0,0,0,0,1.14572,0,1.37239,0,1.09905,0,39304,0,6121,0,6168,0,545,0,5986.47,5902.93,20952.6,1475.73,24440,1488.85,0,1598.16,0,1592.23,0,1621.71,0,0.326149,0,0,0,3.14347e-06,0,0,0,0,0,0.895571,0,1.06169,0,0.767624,0,18355,0,2899,0,2928,0,258,0,6604
20230804150230,150,20,0,0,2030,1631.39,14161.5,18196.7,49565.2,4549.18,51982,0,1633.73,0,1627.88,0,1616.62,0,1675.66,0,0.363375,0,0,0,8.80945e-06,0,0,0,0,0,1.29083,0,1.50837,0,1.36044,0,38972,0,6205,0,6282,0,523,6554.96,6927.32,22942.4,1731.83,24353,0,1753.75,0,1719.22,0,1691.89,0,1742.22,0,0.35951,0,0,0,5.46523e-06,0,0,0,0,0,1.03633,0,1.22595,0,1.13795,0,18233,0,2918,0,2950,0,252,7562
20230804151438,150,20,10,0,2030,1555.06,13457.8,17530.9,47102.3,4382.72,51370,1366.95,1578.59,1506.49,1534.51,1519.54,1562.12,1393.22,1681.52,0.32267,0.352593,0,0,6.74561e-06,7.18285e-06,0,0,0,0,1.13381,1.26265,1.26551,1.49718,0.966318,1.39218,3925,34576,610,5565,585,5603,49,457,5692.96,6440.15,19925.4,1610.04,23591,1315.98,1559.28,1533,1549.36,1413.39,1579.38,1089.45,1624.45,0.293654,0.324173,0,0,3.92348e-06,5.84272e-06,0,0,0,0,0.892885,1.01847,0.846245,1.22128,0.678891,1.14339,1716,16007,278,2525,248,2564,22,231,7032
20230804152521,150,20,20,0,2030,1423.49,13258.7,19031.7,46405.5,4757.94,53406,1345.98,1437.96,1438.59,1453.86,1454.78,1414.73,1430.09,1395.78,0.321199,0.334898,0,0,7.31745e-06,7.99633e-06,0,0,0,0,1.20658,1.33091,1.39708,1.54846,1.08732,1.41681,8039,31880,1205,5227,1310,5241,117,387,5767.92,7516.22,20187.7,1879.05,24262,1364.76,1476.3,1592.04,1490.67,1577.77,1465.74,1542.74,1520.77,0.306406,0.322275,0,0,4.02349e-06,4.01404e-06,0,0,0,0,0.994589,1.13748,1.19813,1.35537,0.769589,1.22048,3524,14547,550,2447,585,2396,50,163,6086
20230804153644,150,20,30,0,2030,1581.86,14159.9,18418.5,49559.6,4604.64,53129,1474.28,1615.09,1701.68,1586.27,1642.29,1584.48,1512.99,1505.45,0.343129,0.361679,0,0,6.11372e-06,9.73415e-06,0,0,0,0,1.16962,1.32429,1.32536,1.55114,1.15254,1.31546,11771,27983,1890,4498,1939,4524,155,369,6388.81,6766.83,22360.8,1691.71,24500,1533.08,1766.03,1879.59,1731.92,1829.91,1754.24,1703.89,1602.55,0.328328,0.358057,0,0,4.41433e-06,6.09439e-06,0,0,0,0,0.871651,1.07365,0.99898,1.24951,0.737157,1.04419,5252,13027,897,2118,899,2072,70,165,7236
20230804154743,150,20,40,0,2030,1482.26,13637.9,18911,47732.5,4727.74,52976,1442.97,1499.38,1510.2,1484.06,1468.9,1526.43,1479.35,1487.76,0.342366,0.347065,0,0,7.53004e-06,9.57423e-06,0,0,0,0,1.18076,1.36047,1.39375,1.59879,1.19178,1.52994,15832,23677,2514,3838,2628,3934,229,324,6107.34,7231.58,21375.7,1807.9,23887,1465.49,1653.22,1607.26,1678.41,1627.69,1698.36,1572.65,1632.85,0.32681,0.353202,0,0,5.48788e-06,8.63578e-06,0,0,0,0,0.956964,1.16672,1.16063,1.38614,0.992536,1.34636,7076,10744,1159,1696,1166,1806,102,138,5237
