#Demand_Percentage,10,%
#Prediction_Horizon,0,min
#CAV_Penetration,100,%
#TIME is in the unit of second. ICE PHEV1 are in the unit of gallon. BEV PHEV2 and HFCV are in the unit of kWh.
#Section_id,cost_type,historical_data1,historical_data2,...
841,PHEV2,0.0147231,0.0147231,0.0147231,0.0147231,0.0147231,0.0147231,0.31134,0.31134,0.31134,0.31134,0.31134,0.31134,0.31134,0.315117,0.31134,0.311337,0.31134,0.311341,0.31134,0.305655,0.0147231,0.31134,0.31134,0.311339,0.297745,0.31134,0.31134,0.399705,0.31134,0.31134,0.31134,0.31134,0.31134,0.0147231,0.31134,0.31134,0.31134,0.0147231,0.31134,0.322684,0.312428,0.31134,0.31134,0.311864,0.311563,0.31134,0.31134,0.311972,0.311611,0.311339,0.31134,0.311338,0.311341,0.312431,0.311606,0.31134,0.31134,0.311601,0.311339,0.306326,0.311338,0.311676,0.31134,0.31134,0.31134,0.303101,0.31134,0.31134,0.31134,0.31134,0.31134
841,HFCV,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896,0.0143896
52268,TIME,8.4487,8.4487,8.4487,8.4487,42.2036,10.3353,8.4487,31.0591,83.3883,8.4487,8.4487,20.2167,39.6562,56.9472,40.6195,8.4487,72.359,8.73624,15.7017,83.0456,8.4487,8.4487,8.4487,8.4487,8.4487,8.4487,64.4064,8.4487,26.9687,81.1908,52.0286,8.4487,8.4487,15.1952,47.9266,8.4487,8.73624,8.4487,25.885,11.466,8.4487,8.4487,14.0571,46.1908,8.4487,36.0155,8.4487,37.7379,83.3883,8.4487,8.4487,12.068,49.2152,8.4487,10.7122,8.4487,8.4487,8.4487,44.0821,79.3535,65.2493,26.9949,8.4487,10.1797,8.4487,58.7426,8.4487,8.4487,8.4487,8.4487,20.1572
52268,ICE,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308,0.00215308
52268,BEV,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231,0.0191231
52268,PHEV1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52268,PHEV2,0.0211221,0.0211221,0.0211221,0.0211221,-0.178223,-0.239268,0.0211221,-0.212487,0.0134995,0.0211221,0.0211221,-0.244676,-0.164601,-0.0866786,-0.109682,0.150003,-0.122729,-0.0376885,-0.195085,0.0310292,0.0211221,0.0211221,0.0211221,0.0211221,0.0211221,0.150003,-0.105332,0.0211221,-0.199827,0.0404984,-0.126837,0.0211221,0.0211221,-0.285755,-0.137564,0.0211221,-0.0376885,0.150003,-0.282456,-0.174477,0.0211221,0.0211221,-0.156586,-0.0312691,0.0211221,-0.115462,0.0211221,-0.199503,0.0134995,0.0211221,0.0211221,-0.254957,-0.148545,0.150003,-0.239799,0.0211221,0.0211221,0.0211221,-0.091725,0.0661169,-0.0738682,-0.154838,0.0211221,-0.178055,0.0211221,-0.102459,0.0211221,0.0211221,0.0211221,0.0211221,-0.124636
52268,HFCV,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609,0.0206609
5549,TIME,1.96927,1.96927,1.96928,1.96927,1.96927,1.96999,1.96927,1.96927,1.96927,1.96927,1.96927,1.96927,1.96927,1.96927,1.96928,1.96927,1.96927,1.96927,1.97085,1.98368,1.96928,1.96927,1.97842,1.96927,1.96927,1.96927,1.96927,1.96927,1.96927,1.96927,1.96927,1.96927,1.96928,1.96927,1.96927,1.96928,1.96927,1.96928,2.02565,1.96928,1.96927,1.96927,2.25508,1.96927,1.96927,1.96927,1.96927,1.97507,1.96927,1.96927,1.97326,1.96927,1.96927,1.96927,1.96927,1.99439,1.96928,1.96927,1.96928,1.96927,1.96927,1.96927,1.96927,1.96927,1.96927,1.96927,1.96927,1.96927,1.96927,1.97261,1.96927
5549,ICE,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456,0.000937456
5549,BEV,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186,0.0120186
5549,PHEV1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5549,PHEV2,0.0141475,0.0141475,0.430927,0.431049,0.0141475,0.425243,0.431049,0.0141475,0.0141475,0.431049,0.431049,0.430988,0.0141475,0.0141475,0.430927,0.0141475,0.431049,0.430988,0.41843,0.322545,0.430927,0.0141475,0.358861,0.0141475,0.0141475,0.0141475,0.0141475,0.431049,0.431049,0.431049,0.0141475,0.0141475,0.430927,0.0141475,0.430988,0.430927,0.0141475,0.430927,0.132846,0.430927,0.0141475,0.0141475,0.262304,0.430988,0.431008,0.431049,0.0141475,0.386042,0.431049,0.0141475,0.399445,0.0141475,0.431049,0.0141475,0.0141475,0.239083,0.430927,0.0141475,0.430927,0.431049,0.431049,0.431049,0.430988,0.0141475,0.0141475,0.0141475,0.0141475,0.0141475,0.0141475,0.404538,0.0141475
5549,HFCV,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607,0.0138607
392765,TIME,3.04892,3.04892,3.04892,3.05025,3.04893,3.04893,3.04893,3.05031,3.04926,3.04893,3.04919,3.04961,3.04893,3.04905,3.04941,3.04919,3.04893,3.04931,3.04893,3.04921,3.04893,3.05939,3.04935,3.04893,3.04908,3.05521,3.04893,3.04927,3.04904,3.04936,3.04893,3.04932,3.05326,3.04902,3.04928,3.04966,3.04893,3.04954,3.05105,3.04941,3.04908,3.04903,3.04971,3.04937,3.05279,3.04916,3.04929,3.04893,3.04916,3.04918,3.0491,3.04979,3.04903,3.0492,3.04893,3.04893,3.04946,3.04922,3.05209,3.04893,3.04903,3.04905,3.04893,3.04921,3.04913,3.04908,3.04916,3.04919,3.04893,3.04917,3.04938
392765,ICE,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476,0.00126476
