Time,Demand_Percentage(%),Prediction_Horizon(min),CAV_Penetration(%),Eco_Routing_with_Travel_Time(0/1),Vehicle_Fleet,Overall_Travel_Time_Avg(s),Overall_Fuel_Used(gallon),Overall_Electricity_Used(kWh),Overall_Fuel_Cost($),Overall_Electricity_Cost($),Total_Number_of_Vehicles,Travel_Time_ICE_Avg(s),Travel_Time_ICE_NONCAV_Avg(s),Travel_Time_BEV_Avg(s),Travel_Time_BEV_NONCAV_Avg(s),Travel_Time_PHEV_Avg(s),Travel_Time_PHEV_NONCAV_Avg(s),Travel_Time_HFCV_Avg(s),Travel_Time_HFCV_NONCAV_Avg(s),Fuel_Used_ICE_Avg(gallon),Fuel_Used_ICE_NONCAV_Avg(gallon),Fuel_Used_BEV_Avg(gallon),Fuel_Used_BEV_NONCAV_Avg(gallon),Fuel_Used_PHEV_Avg(gallon),Fuel_Used_PHEV_NONCAV_Avg(gallon),Fuel_Used_HFCV_Avg(gallon),Fuel_Used_HFCV_NONCAV_Avg(gallon),Electricity_Used_ICE_Avg(kWh),Electricity_Used_ICE_NONCAV_Avg(kWh),Electricity_Used_BEV_Avg(kWh),Electricity_Used_BEV_NONCAV_Avg(kWh),Electricity_Used_PHEV_Avg(kWh),Electricity_Used_PHEV_NONCAV_Avg(kWh),Electricity_Used_HFCV_Avg(kWh),Electricity_Used_HFCV_NONCAV_Avg(kWh),Vehicle_Count_ICE,Vehicle_Count_ICE_NONCAV,Vehicle_Count_BEV,Vehicle_Count_BEV_NONCAV,Vehicle_Count_PHEV,Vehicle_Count_PHEV_NONCAV,Vehicle_Count_HFCV,Vehicle_Count_HFCV_NONCAV,Overall_Fuel_Used(gallon)_After1hour,Overall_Electricity_Used(kWh)_After1hour,Overall_Fuel_Cost($)_After1hour,Overall_Electricity_Cost($)_After1hour,Total_Number_of_Vehicles_After1hour,Travel_Time_ICE_Avg(s)_After1hour,Travel_Time_ICE_NONCAV_Avg(s)_After1hour,Travel_Time_BEV_Avg(s)_After1hour,Travel_Time_BEV_NONCAV_Avg(s)_After1hour,Travel_Time_PHEV_Avg(s)_After1hour,Travel_Time_PHEV_NONCAV_Avg(s)_After1hour,Travel_Time_HFCV_Avg(s)_After1hour,Travel_Time_HFCV_NONCAV_Avg(s)_After1hour,Fuel_Used_ICE_Avg(gallon)_After1hour,Fuel_Used_ICE_NONCAV_Avg(gallon)_After1hour,Fuel_Used_BEV_Avg(gallon)_After1hour,Fuel_Used_BEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_PHEV_Avg(gallon)_After1hour,Fuel_Used_PHEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_HFCV_Avg(gallon)_After1hour,Fuel_Used_HFCV_NONCAV_Avg(gallon)_After1hour,Electricity_Used_ICE_Avg(kWh)_After1hour,Electricity_Used_ICE_NONCAV_Avg(kWh)_After1hour,Electricity_Used_BEV_Avg(kWh)_After1hour,Electricity_Used_BEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_PHEV_Avg(kWh)_After1hour,Electricity_Used_PHEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_HFCV_Avg(kWh)_After1hour,Electricity_Used_HFCV_NONCAV_Avg(kWh)_After1hour,Vehicle_Count_ICE_After1hour,Vehicle_Count_ICE_NONCAV_After1hour,Vehicle_Count_BEV_After1hour,Vehicle_Count_BEV_NONCAV_After1hour,Vehicle_Count_PHEV_After1hour,Vehicle_Count_PHEV_NONCAV_After1hour,Vehicle_Count_HFCV_After1hour,Vehicle_Count_HFCV_NONCAV_After1hour,number_of_vehicles_left_in_the_network,MPG_ICE,MPG_ICE_NONCAV,MPG_BEV,MPG_BEV_NONCAV,MPG_PHEV,MPG_PHEV_NONCAV,MPG_HFCV,MPG_HFCV_NONCAV,MPGe_ICE,MPGe_ICE_NONCAV,MPGe_BEV,MPGe_BEV_NONCAV,MPGe_PHEV,MPGe_PHEV_NONCAV,MPGe_HFCV,MPGe_HFCV_NONCAV
2.02308E+13,100,0,100,0,2030,1186.23,8390.65,13610.4,29367.3,3402.59,35728,1191.86,0,1169.28,0,1170.43,0,1161.58,0,0.314067,0,0,0,8.30E-06,0,0,0,0,0,1.40559,0,1.61715,0,1.46008,0,26716,0,4285,0,4365,0,362,0,2589.78,3732.18,9064.23,933.045,12390,1143.49,0,1185.18,0,1166.16,0,1262.78,0,0.276921,0,0,0,1.07E-05,0,0,0,0,0,1.14834,0,1.29808,0,1.26295,0,9352,0,1383,0,1533,0,122,0,278,21.6895,0,0,0,4010.14,0,0,0,0,0,126.498,0,108.344,0,105.987,0
2.02308E+13,100,5,0,0,2030,799.776,6028.51,12945.1,21099.8,3236.29,34881,0,800.294,0,788.986,0,805.609,0,820.632,0,0.230464,0,0,0,7.58E-06,0,0,0,0,0,1.37974,0,1.58235,0,1.56361,0,26158,0,4200,0,4164,0,359,1389.35,2283.12,4862.73,570.78,8022,0,974.667,0,918.242,0,973.676,0,1004.03,0,0.230444,0,0,0,2.92E-06,0,0,0,0,0,1.06797,0,1.21365,0,1.26494,0,6029,0,962,0,944,0,87,164,0,26.0807,0,0,0,4359.09,0,0,0,0,0,130.081,0,113.046,0,112.015
2.02308E+13,100,5,10,0,2030,822.494,6158.91,13270.2,21556.2,3317.54,34902,794.647,826.929,741.02,829.25,717.256,826.216,852.857,845.579,0.236999,0.236674,0,0,3.66E-06,6.64E-06,0,0,0,0,1.28783,1.39743,1.39397,1.61047,1.14193,1.66338,2638,23381,403,3809,437,3881,35,318,1367.69,2598.05,4786.9,649.514,8783,723.116,825.052,826.444,830.187,678.228,810.389,794.556,881.818,0.195919,0.209482,0,0,2.07E-06,4.49E-06,0,0,0,0,1.0904,1.10709,1.08469,1.23485,0.871604,1.49134,666,5906,81,964,92,988,9,77,115,25.5621,25.4534,0,0,2451,4042.55,0,0,0,0,130.781,129.371,113.164,112.544,120.027,111.607
2.02308E+13,100,5,20,0,2030,878.343,6404.33,13200,22415.1,3300,34993,806.839,890.85,879.677,899.669,827.837,898.694,845.479,902.243,0.238235,0.245994,0,0,3.72E-06,8.37E-06,0,0,0,0,1.35015,1.41051,1.48895,1.62643,1.37873,1.61338,5156,21041,840,3427,820,3354,71,284,1573.07,2538.39,5505.76,634.598,9047,822.176,1058.45,789.454,1066.76,904.112,1084.48,697.267,1116.57,0.208421,0.236012,0,0,3.47E-06,4.07E-06,0,0,0,0,0.974757,1.07456,1.17148,1.22146,0.760407,1.27952,1247,5564,216,864,197,872,15,72,460,25.6106,25.0737,0,0,2248.5,4970.03,0,0,0,0,130.095,128.301,112.775,112.105,117.401,111.036
2.02308E+13,100,5,30,0,2030,826.84,6325.64,13126,22139.7,3281.51,35234,792.47,839.962,796.219,854.541,815.051,826.711,806.906,836.009,0.237469,0.24023,0,0,4.73E-06,6.46E-06,0,0,0,0,1.33897,1.43322,1.50158,1.6039,1.26381,1.60433,7963,18460,1196,3029,1294,2942,117,233,1348.67,2504.84,4720.34,626.209,8468,744.456,938.129,815.38,941.719,699.515,939.763,620.893,896.339,0.195613,0.220873,0,0,3.42E-06,4.23E-06,0,0,0,0,1.09124,1.0961,1.00801,1.33729,0.824605,1.36021,1827,4488,295,747,330,691,28,62,556,25.3429,25.1348,0,0,3078.64,3978.31,0,0,0,0,129.716,128.275,111.383,110.236,110.944,109.185
2.02308E+13,100,5,40,0,2030,909.365,6705.35,13341.5,23468.7,3335.38,35016,902.635,903.625,939.352,937.392,901.164,923.693,1057.1,876.548,0.258369,0.254066,0,0,4.91E-06,7.44E-06,0,0,0,0,1.34817,1.46255,1.52807,1.67007,1.46284,1.68864,10394,15822,1720,2597,1666,2475,143,199,1586.27,2858.16,5551.95,714.539,9518,780.893,973.209,888.108,990.645,891.547,982.057,1205.14,964.897,0.20595,0.23654,0,0,4.58E-06,4.94E-06,0,0,0,0,1.02435,1.14357,1.15355,1.26199,1.33486,1.45837,2806,4263,481,698,466,696,50,58,261,24.3343,24.7447,0,0,2767.15,4562.44,0,0,0,0,127.574,128.32,110.617,111.233,111.421,108.923
2.02308E+13,100,5,50,0,2030,893.514,6684.24,13543.9,23394.8,3385.97,35216,914.976,866.88,917.585,883.836,904.162,892.624,1037.4,800.203,0.259776,0.248977,0,0,5.14E-06,7.15E-06,0,0,0,0,1.36748,1.48537,1.52106,1.67956,1.46838,1.6607,13227,13046,2133,2178,2186,2111,182,153,1449.89,2729.45,5074.61,682.362,9470,767.165,848.448,791.665,827.86,790.76,804.63,1006.8,813.842,0.196951,0.216748,0,0,3.35E-06,4.61E-06,0,0,0,0,0.998983,1.08786,1.17528,1.16716,1.30287,1.34282,3643,3379,603,578,641,532,56,38,100,23.8989,24.9062,0,0,3164.33,4461.62,0,0,0,0,127.616,128.087,110.42,111.334,110.531,111.743
2.02308E+13,100,5,60,0,2030,975.051,7169.82,13638.6,25094.4,3409.64,35587,1010.14,938.518,951.853,975.488,955.969,935.851,995.157,992.529,0.277141,0.26083,0,0,5.19E-06,7.55E-06,0,0,0,0,1.34276,1.50389,1.51225,1.69087,1.40656,1.75786,15901,10593,2538,1738,2641,1784,235,157,1994.69,3291.61,6981.4,822.902,10602,950.736,998.192,940.245,1022.9,944.38,975.922,1049.71,1209.02,0.245952,0.254428,0,0,6.29E-06,5.88E-06,0,0,0,0,1.08949,1.29904,1.23958,1.48547,1.18762,1.7607,4837,3164,731,514,735,514,62,45,39,23.3633,24.4705,0,0,3397.26,4725.54,0,0,0,0,127.584,129.924,110.704,111.462,109.909,108.906
2.02308E+13,100,5,70,0,2030,986.728,7131.92,13095.1,24961.7,3273.79,35127,1006.33,942.185,993.823,917.41,1028.94,911.673,1098.32,926.886,0.27533,0.261195,0,0,5.56E-06,7.89E-06,0,0,0,0,1.35451,1.41196,1.55312,1.67824,1.45304,1.6796,18513,7790,2921,1267,2984,1292,255,105,1798.58,3003.6,6295.04,750.899,9905,989.063,1041.84,912.2,1028.45,1099.78,993.052,1277.05,1013.14,0.240842,0.251248,0,0,4.66E-06,7.99E-06,0,0,0,0,1.01253,1.15613,1.26667,1.38004,1.36659,1.35735,5226,2149,836,352,883,349,81,29,339,23.0234,24.0947,0,0,3393.01,4817.99,0,0,0,0,127.14,129.164,109.116,110.95,109.028,107.142
2.02308E+13,100,5,80,0,2030,1135.28,7884.04,12933.3,27594.1,3233.32,35213,1175.44,1061.58,1097.66,984.904,1103.48,1009.61,1202.91,902.758,0.303823,0.279753,0,0,5.04E-06,8.62E-06,0,0,0,0,1.3676,1.4302,1.51761,1.66736,1.40082,1.35384,21142,5221,3401,821,3433,852,277,66,2337.51,3135.9,8181.3,783.975,11128,1186.04,1185.07,1143.44,1081.75,1231.75,1052.4,1432.58,1108.94,0.275699,0.27844,0,0,3.61E-06,1.78E-06,0,0,0,0,1.07891,1.15717,1.22835,1.37375,1.23336,1.29175,6906,1557,1052,236,1033,240,88,16,1092,21.8954,23.3272,0,0,3009.68,4828.7,0,0,0,0,126.196,126.693,108.045,122.432,105.958,109.155
2.02308E+13,100,5,90,0,2030,1446.04,9182.13,13212.8,32137.5,3303.2,35089,1463.46,1288.57,1460.8,1427.26,1440.69,1388.89,1446.79,1023.72,0.353135,0.32135,0,0,6.96E-06,1.17E-05,0,0,0,0,1.37418,1.59577,1.55648,1.8681,1.44658,1.69752,23663,2570,3798,409,3874,436,314,25,3399.11,4223.79,11896.9,1055.95,13553,1493.51,1438.71,1593.36,1678.62,1659.38,1573.5,1944.96,1053.43,0.333012,0.323716,0,0,5.70E-06,1.14E-05,0,0,0,0,1.13542,1.4177,1.3411,1.66863,1.37103,1.86655,9307,926,1457,150,1441,161,104,7,1781,20.2281,21.5663,0,0,3300.73,7467.13,0,0,0,0,124.2,125.988,106.705,109.057,103.882,106.825
2.02308E+13,100,5,100,0,2030,1261.06,8345.59,12816.3,29209.6,3204.07,35025,1286.06,0,1193.53,0,1182.09,0,1152.61,0,0.318036,0,0,0,4.48E-06,0,0,0,0,0,1.37598,0,1.54397,0,1.4286,0,26241,0,4194,0,4231,0,359,0,2964.72,3452.18,10376.5,863.046,11886,1483.33,0,1370.29,0,1365.48,0,1346.02,0,0.327448,0,0,0,4.79E-06,0,0,0,0,0,1.1442,0,1.28709,0,1.27108,0,9054,0,1336,0,1374,0,122,0,1923,21.9644,0,0,0,2651.32,0,0,0,0,0,124.691,0,107.656,0,105.512,0
2.02308E+13,100,10,0,0,2030,799.776,6028.51,12945.1,21099.8,3236.29,34881,0,800.294,0,788.986,0,805.609,0,820.632,0,0.230464,0,0,0,7.58E-06,0,0,0,0,0,1.37974,0,1.58235,0,1.56361,0,26158,0,4200,0,4164,0,359,1389.35,2283.12,4862.73,570.78,8022,0,974.667,0,918.242,0,973.676,0,1004.03,0,0.230444,0,0,0,2.92E-06,0,0,0,0,0,1.06797,0,1.21365,0,1.26494,0,6029,0,962,0,944,0,87,164,0,26.0807,0,0,0,4359.09,0,0,0,0,0,130.081,0,113.046,0,112.015
2.02308E+13,100,10,10,0,2030,825.072,6188.48,13323.9,21659.7,3330.97,34908,792.858,827.165,732.414,833.846,735.172,843.552,888.576,839.78,0.237625,0.237746,0,0,5.09E-06,7.63E-06,0,0,0,0,1.30127,1.40841,1.40613,1.61381,1.17552,1.6464,2627,23404,399,3809,437,3881,33,318,1365.01,2609.53,4777.54,652.381,8679,761.264,828.898,799.539,861.63,777.644,855.13,712.111,768.658,0.205486,0.210663,0,0,4.45E-06,9.82E-06,0,0,0,0,1.08892,1.12228,1.18407,1.26939,0.790174,1.3027,629,5866,76,951,87,985,9,76,124,25.4786,25.1849,0,0,3121.69,5071.54,0,0,0,0,131.109,128.966,112.921,112.003,120.032,111.601
2.02308E+13,100,10,20,0,2030,817.752,6191.98,13138.4,21671.9,3284.59,35011,793.238,819.196,858.26,824.526,811.883,833.102,771.549,800.88,0.236754,0.236052,0,0,4.35E-06,7.57E-06,0,0,0,0,1.35288,1.39569,1.47713,1.62793,1.34948,1.59591,5150,21066,840,3427,819,3354,71,284,1349.46,2415.87,4723.1,603.967,8655,805.088,857.111,817.955,813.207,826.722,870.375,370.056,826.972,0.206114,0.208548,0,0,3.77E-06,5.55E-06,0,0,0,0,0.997675,1.04106,1.09709,1.21888,0.565125,1.20773,1225,5260,202,826,205,847,18,72,98,25.6732,25.4103,0,0,2744.65,4995.86,0,0,0,0,131.032,129.569,112.879,112.308,119.295,112.713
2.02308E+13,100,10,30,0,2030,820.568,6293.88,13156.4,22028.6,3289.09,35204,771.791,838.84,775.299,857.597,808.236,823.367,805.632,832.202,0.234231,0.24023,0,0,5.43E-06,7.38E-06,0,0,0,0,1.32378,1.44061,1.51902,1.6108,1.2467,1.57091,7958,18440,1194,3026,1294,2942,117,233,1301.01,2521.42,4553.54,630.356,8277,712.88,931.69,784.102,939.447,703.689,928.8,620.037,810.969,0.191156,0.219293,0,0,3.78E-06,4.71E-06,0,0,0,0,1.1108,1.12909,1.08593,1.34184,0.722747,1.25775,1740,4416,275,748,312,695,27,64,505,25.5456,25.0992,0,0,3317.74,4690.55,0,0,0,0,130.277,128.188,111.252,110.432,111.515,109.25
2.02308E+13,100,10,40,0,2030,853.307,6493.58,13278.8,22727.5,3319.69,35040,843.191,852.902,883.19,859.232,827.702,877.962,1026.38,862.226,0.249703,0.246043,0,0,5.74E-06,6.48E-06,0,0,0,0,1.34713,1.45125,1.51974,1.66198,1.47955,1.66777,10415,15822,1723,2597,1666,2475,143,199,1375.7,2530.19,4814.96,632.548,8962,682.529,836.119,759.768,828.871,794.885,869.542,1164.7,885.729,0.19507,0.212044,0,0,6.47E-06,4.69E-06,0,0,0,0,0.96521,1.06789,1.10971,1.23104,1.29873,1.38106,2576,4118,452,645,401,661,50,59,94,24.8529,25.1828,0,0,3086.74,4001.71,0,0,0,0,128.091,128.544,111.605,111.813,113.314,108.962
2.02308E+13,100,10,50,0,2030,912.181,6778.58,13507,23725,3376.76,35195,916.59,906.274,891.34,929.761,904.757,928.432,1020.19,826.15,0.260325,0.255712,0,0,3.85E-06,8.63E-06,0,0,0,0,1.34554,1.48263,1.51137,1.70944,1.45823,1.67342,13224,13046,2126,2178,2174,2111,183,153,1581.32,2752.03,5534.6,688.007,9479,806.227,980.391,819.158,970.308,841.955,919.903,905.627,791.725,0.208076,0.241243,0,0,3.50E-06,5.31E-06,0,0,0,0,0.973296,1.12271,1.17997,1.2352,1.19695,1.27342,3587,3461,564,607,616,545,59,40,43,23.8573,24.5887,0,0,2714.92,5323.88,0,0,0,0,128.297,128.357,110.864,111.5,109.986,110.587
